year,latitude,longitude,type,acq_date,frp,brightness
2016,11.56519,-9.68948,0,2016-12-02,4.18,340.54
2016,20.56517,81.71310,0,2016-03-21,4.93,344.3
2016,6.58935,124.15216,0,2016-03-20,6.45,337.84
2016,6.74641,-0.32564,0,2016-02-02,4.68,355.7
2016,3.98768,30.26477,0,2016-12-30,5.39,334.21
2016,18.31314,101.29954,0,2016-03-17,2.17,321.15
2016,10.63143,-11.57762,0,2016-12-21,5.08,337.25
2016,-8.00377,23.16912,0,2016-08-05,17.87,332.09
2016,8.85585,35.96525,0,2016-04-06,5.16,330.51
2016,53.47732,125.86559,0,2016-10-26,5.1,326.93
2016,-9.91262,14.57868,0,2016-06-22,2.22,328.65
2016,7.09637,7.03668,0,2016-01-26,6.3,343.55
2016,-16.71717,136.86211,0,2016-08-03,4.98,342.71
2016,-16.98724,36.02609,0,2016-09-10,22.67,367
2016,6.72086,18.00714,0,2016-01-15,2.24,337.51
2016,-3.07956,-57.66796,0,2016-10-07,2.23,331.15
2016,28.70224,8.94015,2,2016-02-13,1.25,337.13
2016,30.37627,-94.29446,0,2016-01-30,0.7,298.45
2016,41.13957,122.99504,2,2016-06-28,1.75,301.34
2016,-12.07815,15.62192,0,2016-07-23,8.6,342.22
2016,-8.45799,21.84501,0,2016-06-27,9.14,335.2
2016,-3.78396,-40.69634,0,2016-12-04,18.61,349.34
2016,-14.93312,35.52116,0,2016-08-18,1.24,331.57
2016,8.40207,32.34674,0,2016-01-21,2.07,342.6
2016,-7.44393,23.79601,0,2016-09-13,5.74,335.92
2016,7.07695,6.46818,0,2016-12-02,7.41,346.45
2016,37.55285,112.22985,2,2016-11-13,1,295.45
2016,13.79356,103.66847,0,2016-03-22,6.99,343.8
2016,44.91006,20.32183,0,2016-07-10,4.58,345.46
2016,-5.23284,16.22439,0,2016-08-06,6.68,345.06
2016,8.99141,20.84640,0,2016-12-25,0.53,295.21
2016,31.66327,6.06049,2,2016-06-08,4.84,355.99
2016,-14.84244,-48.33553,0,2016-10-08,4.56,338.42
2016,-10.88753,-56.10477,0,2016-06-02,0.48,301.31
2016,-10.08797,32.92594,0,2016-08-02,12.57,344.51
2016,11.97728,36.52967,0,2016-04-26,0.67,300.56
2016,-14.87161,47.95999,0,2016-07-04,6.39,348.34
2016,-35.57031,-71.28423,0,2016-06-28,4.22,337.68
2016,8.19634,14.91617,0,2016-01-10,4.44,347.13
2016,52.90182,-121.59859,0,2016-10-15,3.63,346.11
2016,47.87344,33.37908,2,2016-08-19,7.77,339.48
2016,-7.95959,19.78391,0,2016-07-11,4.26,342.56
2016,-17.03279,24.40277,0,2016-06-23,8.95,353.2
2016,-36.44826,-66.80354,0,2016-12-31,93.52,347.42
2016,-18.70380,33.83944,0,2016-10-17,9.78,347.33
2016,-4.61958,25.57688,0,2016-07-26,9.21,346.06
2016,-12.90565,-69.87379,0,2016-09-11,15.81,340.23
2016,-14.37467,24.86798,0,2016-08-05,2.84,339.19
2016,-4.61450,-44.94038,0,2016-11-28,11.97,350.47
2016,-11.03144,-77.61732,0,2016-07-31,3.8,334.07
2016,6.22615,31.15805,0,2016-12-21,5.45,335.75
2016,-7.82619,21.77099,0,2016-06-29,5.38,341.06
2016,-40.03548,-62.76345,0,2016-12-22,49.66,350.25
2016,21.03507,84.09669,0,2016-04-09,1.14,310.97
2016,8.71408,30.75405,0,2016-02-15,2.65,367
2016,2.78152,-61.68001,0,2016-03-18,1.92,304.1
2016,-8.14096,28.75528,0,2016-06-28,20.33,355.59
2016,-6.20789,27.11565,0,2016-07-22,8.19,350.25
2016,-40.77377,-63.27929,0,2016-11-30,3.23,335.53
2016,5.14646,20.72378,0,2016-01-02,4.04,339.2
2016,9.34123,-4.43328,0,2016-12-17,8.3,350.53
2016,12.21016,-12.50677,0,2016-02-09,2.03,311.5
2016,7.30885,-5.11338,0,2016-02-07,8.82,345.12
2016,-10.53440,16.62461,0,2016-07-03,20.63,343.7
2016,18.92436,83.06326,0,2016-03-07,4.43,334.72
2016,42.67598,-120.60012,0,2016-08-18,9.78,307.6
2016,8.47712,1.14706,0,2016-12-29,3.42,336.87
2016,-1.51489,29.15975,0,2016-08-02,5.65,336.22
2016,17.29839,103.11935,0,2016-03-13,11.03,356.99
2016,-1.41292,29.20030,1,2016-01-01,2.45,335.83
2016,-12.16241,18.97713,0,2016-08-24,3.95,333.72
2016,-10.52546,31.99403,0,2016-07-03,7.38,340.68
2016,-14.05767,32.96348,0,2016-09-10,6.6,350.44
2016,-19.22224,-39.88088,0,2016-03-06,1.77,305.45
2016,52.59801,117.64669,0,2016-05-16,3.07,337.92
2016,21.55449,103.89580,0,2016-04-18,8.25,343.82
2016,-11.41451,35.17774,0,2016-10-07,6.44,335.49
2016,-16.11356,28.04815,0,2016-08-20,6.19,334.57
2016,13.62936,106.32267,0,2016-02-03,6.33,341
2016,-15.70357,143.08537,0,2016-10-28,0.81,310.87
2016,22.40391,56.98999,0,2016-08-23,5.86,343.69
2016,-25.40357,152.22214,0,2016-08-22,68.8,338.03
2016,9.37886,-1.57174,0,2016-01-12,5.51,347.36
2016,-15.65277,37.87292,0,2016-09-30,36.09,367
2016,-17.50342,18.58656,0,2016-09-03,5.53,337.56
2016,21.75559,83.82801,2,2016-05-06,2.27,311.63
2016,-10.25543,23.76310,0,2016-06-13,5.69,331.59
2016,38.11395,39.97591,0,2016-09-24,0.43,296.86
2016,53.56765,-0.59455,2,2016-10-06,2.16,322.51
2016,-29.29444,29.59600,0,2016-09-19,8.2,335.06
2016,-15.35136,17.43527,0,2016-08-09,14.39,353.49
2016,-18.58818,46.61082,0,2016-07-10,4.53,344.23
2016,-18.64121,45.31720,0,2016-06-23,0.82,308.81
2016,-13.53868,29.27856,0,2016-09-20,13.57,336.34
2016,9.28421,29.24956,0,2016-02-16,13.51,331.74
2016,-4.46689,29.16774,0,2016-06-20,20.84,334.54
2016,56.52848,-121.31009,0,2016-05-15,1.35,316.33
2016,30.92744,76.00461,0,2016-11-01,14.66,344.52
2016,-10.47706,20.14825,0,2016-06-02,4.8,337.47
2016,10.76548,34.41240,0,2016-01-30,2.35,337.99
2016,-27.20709,151.59509,0,2016-01-15,0.65,301.32
2016,10.27065,34.61905,0,2016-02-11,23.89,348.54
2016,-17.86136,33.31003,0,2016-08-31,19.1,367
2016,56.42322,101.73309,0,2016-09-21,4.96,317.08
2016,-12.95156,132.38773,0,2016-10-31,5.62,336.65
2016,7.61691,24.76783,0,2016-01-14,11.91,343.21
2016,-4.36768,21.63088,0,2016-06-07,4.97,335.19
2016,-6.87940,19.92140,0,2016-07-09,2.36,302.73
2016,-12.03719,35.20935,0,2016-09-28,4.9,330.65
2016,9.83675,29.41008,0,2016-11-09,5.28,339.22
2016,-12.20377,-65.23180,0,2016-08-24,73.45,367
2016,36.82262,39.48128,0,2016-10-21,8.3,349.3
2016,10.04758,35.58631,0,2016-12-02,4.14,330.31
2016,21.43456,39.20769,2,2016-09-06,1.11,313.62
2016,8.63012,-9.98050,0,2016-03-08,19.74,345.44
2016,5.15749,30.82216,0,2016-01-09,57.36,356.1
2016,64.74158,92.98782,0,2016-07-20,8.69,334.66
2016,20.96172,85.18224,2,2016-06-25,2.99,317.98
2016,-9.55285,31.29750,0,2016-09-03,14.87,336.33
2016,9.66351,21.46188,0,2016-02-16,5.16,352.39
2016,35.64772,-94.57140,0,2016-02-04,2.68,329.23
2016,11.41623,36.06760,0,2016-02-11,5.45,339.57
2016,8.09863,34.73252,0,2016-12-11,1.12,307.89
2016,-16.84296,34.58422,0,2016-06-26,1.4,330.78
2016,57.93641,99.25671,0,2016-09-26,3.86,330.88
2016,-8.62885,28.13899,0,2016-07-02,6.62,337.88
2016,-10.87359,35.37497,0,2016-10-08,3.74,349.05
2016,7.69314,32.08982,0,2016-12-07,11.31,332.23
2016,-15.05990,22.80947,0,2016-10-14,13.66,354.47
2016,-22.49916,133.14290,0,2016-05-26,11.34,333.44
2016,6.83903,18.55470,0,2016-12-29,3.47,338.28
2016,-19.48607,19.71107,0,2016-10-06,8.47,348.65
2016,11.81800,0.97721,0,2016-03-04,74.34,367
2016,60.46117,103.00544,0,2016-09-16,2.75,314.66
2016,-31.20339,27.98106,0,2016-09-28,6.49,306.11
2016,16.76795,-89.62949,0,2016-05-23,6.78,339.86
2016,-5.92751,-42.30254,0,2016-08-24,0.4,303.5
2016,54.79223,42.74044,0,2016-04-16,8.29,340.86
2016,-2.72420,14.98415,0,2016-07-27,42.03,355.38
2016,-14.30774,31.61397,0,2016-07-07,3.91,337.53
2016,-11.81591,37.66787,0,2016-08-09,4.19,347.57
2016,-15.31720,127.92371,0,2016-04-23,8.75,342.98
2016,7.22936,13.35495,0,2016-12-05,5.64,341.46
2016,6.11698,36.25650,0,2016-12-27,1.14,302.21
2016,13.04920,36.74102,0,2016-03-25,30.14,367
2016,5.08617,15.28124,0,2016-02-10,10.1,342.06
2016,11.73776,-10.94787,0,2016-02-26,4.17,339.14
2016,60.02758,102.25146,0,2016-09-27,2.29,324.95
2016,7.49299,12.39492,0,2016-12-09,27.58,342.66
2016,29.55206,28.53834,2,2016-04-07,1.05,311.13
2016,-39.86562,-63.46323,0,2016-12-23,3.63,310.5
2016,-15.39696,133.74271,0,2016-11-15,0.85,305.24
2016,15.92960,79.58050,0,2016-02-20,4.53,340.91
2016,-4.78012,-46.02150,0,2016-10-16,21.16,343.98
2016,7.19484,24.16597,0,2016-12-13,2.9,334.86
2016,-5.95077,27.91602,0,2016-08-06,3.13,337.75
2016,-17.46873,33.28802,0,2016-09-27,7.35,350.93
2016,16.70654,-94.41994,0,2016-02-27,5.37,329.25
2016,-6.23006,13.37209,0,2016-10-06,4.13,349.13
2016,-10.35305,22.03793,0,2016-08-03,15.67,353.64
2016,-5.35751,-43.24018,0,2016-10-14,2.46,315.38
2016,6.37144,-9.90093,0,2016-04-09,3.64,331.06
2016,9.84041,23.40969,0,2016-11-05,8.44,354.79
2016,52.23270,54.11193,2,2016-06-20,6.45,337.53
2016,-7.24364,19.05212,0,2016-06-27,3.28,329.71
2016,-5.66770,23.23833,0,2016-08-02,7.58,337.62
2016,19.64206,82.52152,0,2016-04-17,2.17,333.11
2016,17.62072,97.90737,0,2016-04-16,1.69,305.62
2016,6.58543,-69.26597,0,2016-02-27,20.98,354.95
2016,-24.69225,151.18944,0,2016-09-25,1.28,298.07
2016,-14.31482,34.33492,0,2016-09-18,6.52,337.84
2016,-14.00886,29.68246,0,2016-09-17,8.77,367
2016,18.94894,82.15491,0,2016-03-06,7.07,343.1
2016,7.18699,-2.85606,0,2016-04-24,5.01,339.49
2016,39.70597,118.87296,2,2016-06-08,0.82,300.6
2016,51.54559,129.65541,0,2016-05-10,1.9,305.28
2016,-0.52607,110.32900,0,2016-08-17,19.8,352.54
2016,-7.75483,29.08508,0,2016-07-04,2.05,329.22
2016,40.76732,121.97086,3,2016-11-17,1.4,299.49
2016,33.91179,-86.64664,0,2016-02-12,2.98,330.75
2016,36.82405,34.92516,0,2016-08-29,3.31,333.36
2016,5.14463,19.43994,0,2016-01-21,3.51,331.92
2016,-11.58119,23.80152,0,2016-06-07,34.55,356.14
2016,42.02731,119.29964,0,2016-10-18,6.86,338.54
2016,12.40856,23.76368,0,2016-11-11,2.67,322.75
2016,8.58266,23.92198,0,2016-12-02,6.67,350.12
2016,-15.99101,-62.54864,0,2016-09-16,1.36,306.29
2016,54.31427,112.26921,0,2016-05-17,11.76,338.46
2016,36.98406,43.88482,0,2016-09-28,8.01,345.43
2016,35.21749,112.28028,0,2016-02-08,7.25,340.74
2016,4.44670,20.47821,0,2016-10-08,2.58,332.12
2016,13.60337,40.65930,1,2016-11-17,60.49,332.71
2016,-5.68809,26.99265,0,2016-08-08,13.72,341.41
2016,-10.09957,24.91226,0,2016-10-04,1.62,330.97
2016,26.21972,68.54750,0,2016-12-06,3.07,341.83
2016,7.50303,25.50232,0,2016-02-17,3.58,337.78
2016,7.33534,-6.52888,0,2016-02-21,10.63,349.5
2016,7.17295,-11.74962,0,2016-03-29,7.48,340.59
2016,-7.51054,31.42844,0,2016-08-21,14.57,340.99
2016,52.55442,68.46014,0,2016-04-29,9.7,326.98
2016,9.94490,-70.85298,0,2016-02-24,11.27,355.4
2016,-5.81699,19.96754,0,2016-08-09,39.15,367
2016,62.34894,142.34935,0,2016-06-14,6.34,336.9
2016,8.23328,-10.77282,0,2016-04-17,43.78,347.69
2016,10.23420,-84.95097,0,2016-03-17,1.4,305.71
2016,2.67883,-70.80460,0,2016-01-28,6.66,330.02
2016,-17.14468,29.77001,0,2016-09-30,5.94,352.8
2016,51.59653,55.46781,2,2016-05-26,5.29,367
2016,-14.95130,30.04147,0,2016-10-10,7.6,353.05
2016,6.71361,28.42590,0,2016-11-29,5.77,336.28
2016,9.27919,3.66189,0,2016-01-26,2.7,331.67
2016,29.85298,75.11761,0,2016-10-23,2.04,330.38
2016,-13.68298,13.48954,0,2016-09-05,1.41,333.43
2016,-13.93051,143.11934,0,2016-07-24,5.29,343.55
2016,-16.55711,46.51459,0,2016-09-11,0.65,305.22
2016,14.48141,-14.84101,0,2016-10-22,4.58,339.12
2016,8.86933,-73.94149,0,2016-03-13,0.33,301.1
2016,4.77328,7.19810,0,2016-02-10,3.39,338.43
2016,-11.33025,35.11373,0,2016-11-11,6.24,335.52
2016,52.99495,129.83543,0,2016-05-10,2.27,298.76
2016,11.79261,-9.21084,0,2016-11-15,3.08,343.34
2016,3.64857,32.88506,0,2016-12-03,4.14,338.72
2016,9.68465,-68.37606,0,2016-02-20,8.12,345.04
2016,-12.03746,25.73164,0,2016-09-08,2.39,341.41
2016,-5.75452,18.45132,0,2016-04-27,4.97,333.02
2016,15.71792,99.22866,0,2016-03-20,0.99,303.94
2016,5.51902,5.93516,0,2016-11-06,2.02,305.92
2016,-18.80405,34.08941,0,2016-09-29,9.35,348.78
2016,50.18396,-98.99498,0,2016-07-22,4.17,341.04
2016,-12.28696,16.30692,0,2016-05-29,2.34,335.98
2016,64.81955,101.74688,0,2016-07-22,4.32,338.83
2016,9.60150,-11.77990,0,2016-02-04,0.8,301.81
2016,-13.75227,28.93226,0,2016-09-25,9.95,346.23
2016,50.26810,-120.09269,0,2016-11-03,36.33,356.92
2016,-16.10024,141.66093,0,2016-07-30,1.72,314.44
2016,8.82550,32.13987,0,2016-11-06,8.67,346.54
2016,6.41535,-1.48403,0,2016-12-12,2.42,329.33
2016,-7.21081,18.39135,0,2016-07-11,12.61,344.68
2016,24.52121,46.86746,2,2016-06-04,2.36,310.74
2016,-4.70546,-80.51852,0,2016-07-05,1.35,336.51
2016,22.92860,55.80353,2,2016-11-13,0.35,301.41
2016,7.69529,23.43838,0,2016-01-13,5.32,342.28
2016,-15.57984,-60.88769,0,2016-08-22,11.6,348.48
2016,-9.13243,-49.21749,0,2016-09-24,3.87,332.43
2016,-9.49135,-40.39041,0,2016-07-15,1.51,314.3
2016,-14.36511,16.14803,0,2016-09-02,4.48,338.13
2016,-7.34561,28.86894,0,2016-09-01,7.12,347.41
2016,-7.84157,-44.99261,0,2016-07-23,17.26,367
2016,-4.67884,25.05050,0,2016-05-15,16.54,352.39
2016,-15.21236,19.55211,0,2016-08-09,2.95,348.96
2016,32.48853,45.65891,2,2016-09-20,15.34,341.32
2016,54.83267,98.09322,0,2016-06-23,1.31,321.31
2016,33.37938,43.96392,0,2016-06-27,3.34,315.79
2016,60.35838,120.23675,0,2016-05-07,5.88,325.31
2016,3.93910,22.46044,0,2016-08-11,6.27,333.33
2016,8.93457,21.32472,0,2016-11-21,4.06,335.02
2016,22.47638,95.64843,0,2016-03-06,8.08,343.88
2016,12.06305,-16.11373,0,2016-06-02,4.77,334.46
2016,10.70975,-0.94724,0,2016-01-29,1.01,300.17
2016,9.28797,-8.80662,0,2016-12-24,0.91,295.71
2016,-10.47474,13.98033,0,2016-08-06,7.94,367
2016,-7.43273,22.74180,0,2016-05-08,6.88,335.26
2016,-16.38792,46.66025,0,2016-11-08,7.02,345.6
2016,-7.55338,34.59948,0,2016-08-15,1.59,297.9
2016,33.91215,-107.45810,0,2016-06-17,11.28,344.9
2016,-2.17251,119.33791,0,2016-11-04,6.09,338.88
2016,57.82948,106.04842,0,2016-09-14,1.33,303.52
2016,48.02859,39.04010,0,2016-09-11,17.94,340.82
2016,-7.69049,22.36025,0,2016-07-05,8.8,341.02
2016,-7.82326,17.99654,0,2016-07-22,6.56,367
2016,-11.56167,32.18250,0,2016-10-11,4.52,355.83
2016,-9.05729,15.97639,0,2016-06-23,4.58,335.42
2016,9.78996,33.39153,0,2016-03-23,3.44,367
2016,-0.52701,110.36642,0,2016-09-04,3.73,340.38
2016,30.53137,26.07894,2,2016-06-30,8.87,353.59
2016,-37.33102,-65.79930,0,2016-01-13,74.98,367
2016,13.63979,76.83894,0,2016-03-24,2.65,312.9
2016,54.39574,21.38103,0,2016-03-13,5.52,334.31
2016,25.80050,84.94911,0,2016-04-24,4.84,339.87
2016,-19.48258,-42.54394,2,2016-02-29,1.85,315.55
2016,41.59991,-6.63764,0,2016-11-03,17.4,340.66
2016,-9.40236,15.27735,0,2016-07-25,23.12,342.08
2016,45.71743,126.78242,0,2016-08-16,2.38,331.46
2016,-15.28000,31.92333,0,2016-10-07,1.61,313.13
2016,8.07920,-8.28100,0,2016-02-01,30.35,342.08
2016,59.14155,105.37652,0,2016-09-17,4.55,325.64
2016,7.11811,33.13034,0,2016-12-19,4.19,334.82
2016,35.22281,-86.05235,0,2016-08-07,4.56,333.96
2016,5.46444,16.28861,0,2016-02-22,9,340.1
2016,-14.05572,29.31268,0,2016-08-23,5.22,343.35
2016,4.18458,15.73780,0,2016-01-06,7.67,355.87
2016,7.85172,6.21002,0,2016-01-28,5.4,333.29
2016,-30.53534,123.65499,0,2016-11-28,162.5,367
2016,10.13653,-11.47640,0,2016-04-21,7.88,351.05
2016,44.68397,41.53590,0,2016-08-20,4.63,333.54
2016,20.67507,99.69824,0,2016-04-12,5.59,346.42
2016,30.03403,50.63516,2,2016-04-07,1.03,308.37
2016,-9.99718,148.03107,0,2016-11-21,9.22,336.92
2016,39.69613,44.73629,0,2016-03-30,7.24,356.27
2016,-14.64813,31.32699,0,2016-10-04,11.93,350.61
2016,36.73280,36.20754,2,2016-07-23,4.02,328.68
2016,31.59231,130.69423,3,2016-07-29,10.6,330.95
2016,-12.98470,39.65884,0,2016-10-10,5.33,332.99
2016,12.32906,35.44551,0,2016-11-03,1.59,309.2
2016,-6.88434,18.73070,0,2016-06-20,61.94,348.89
2016,12.98753,104.13763,0,2016-05-10,18.18,343.39
2016,56.84933,-110.43565,0,2016-05-23,145.62,367
2016,40.65081,109.74093,2,2016-04-24,1.49,304.25
2016,8.20754,-65.34003,0,2016-04-08,4.31,338.25
2016,-9.39440,-76.13174,0,2016-08-17,2.84,335.49
2016,10.02584,22.45901,0,2016-11-21,6.75,356.66
2016,-15.94278,23.58299,0,2016-08-13,2.6,335.6
2016,-13.46285,23.30541,0,2016-08-24,4.77,353.11
2016,-27.45819,125.48552,0,2016-12-01,1.46,303.88
2016,9.60841,32.99843,0,2016-11-25,1.74,331.16
2016,-13.78571,131.76636,0,2016-09-11,13.1,353.35
2016,-6.20938,-42.75087,0,2016-10-13,6.64,337.96
2016,-15.55873,124.46208,0,2016-05-02,6,348.69
2016,6.00432,124.89580,0,2016-01-21,13.89,341.19
2016,22.91681,87.95365,0,2016-11-20,1.54,331.63
2016,-12.80380,132.36340,0,2016-04-27,11.87,343.02
2016,-13.49753,21.40325,0,2016-09-13,3.97,342.31
2016,-9.59431,21.73063,0,2016-07-09,4.25,333.55
2016,37.63147,-120.84038,0,2016-10-17,3.47,340.92
2016,-15.57657,17.13511,0,2016-10-02,11.77,350.06
2016,-7.45715,29.43162,0,2016-07-27,6.74,335.46
2016,6.83873,26.49430,0,2016-12-21,6,339.11
2016,8.94432,20.38436,0,2016-01-30,0.77,295.8
2016,7.44297,2.53943,0,2016-03-02,7.71,339.82
2016,-17.37314,37.09682,0,2016-09-29,4.45,344.3
2016,-9.69209,-75.95871,0,2016-07-26,8.84,337.2
2016,-12.68577,15.08040,0,2016-08-06,11.76,351.24
2016,29.68739,6.69860,2,2016-03-03,4.06,348.33
2016,-19.70652,34.23793,0,2016-08-08,4.79,341.28
2016,25.17000,111.54027,2,2016-12-05,0.81,298.41
2016,-7.23191,23.15236,0,2016-06-01,16.14,367
2016,-16.39398,36.46962,0,2016-10-18,45.11,351.66
2016,-11.60780,31.90429,0,2016-10-08,7.49,339.17
2016,6.77253,33.64787,0,2016-01-15,4.03,336.06
2016,-9.35800,-48.24223,0,2016-06-24,16.07,367
2016,-8.11174,28.09042,0,2016-06-09,2.77,333.48
2016,8.33284,3.41896,0,2016-01-23,5.09,347
2016,-27.49183,30.36824,0,2016-04-15,2.4,321.13
2016,14.06920,106.38828,0,2016-02-10,4.08,335.46
2016,-10.75742,29.08529,0,2016-08-29,6.36,336.69
2016,-8.89226,21.11813,0,2016-06-25,3.09,342.1
2016,46.51525,-84.39347,2,2016-10-10,3.17,327.39
2016,8.02903,102.31528,3,2016-04-19,7.66,340.54
2016,-12.92228,24.12323,0,2016-09-14,11.5,346.53
2016,-16.64149,33.84854,0,2016-11-02,2.67,340.74
2016,6.76106,9.69961,0,2016-12-21,3.1,335.2
2016,18.82970,100.04196,0,2016-03-16,11.86,341.94
2016,-14.97326,129.79665,0,2016-07-03,5.27,347.69
2016,-9.88427,-59.85220,0,2016-09-21,3.56,333.3
2016,-6.85045,20.69304,0,2016-05-17,6.39,340.33
2016,36.34175,-93.77991,0,2016-04-04,0.84,303.2
2016,-11.03116,-47.40163,0,2016-08-03,3.5,333.79
2016,2.02007,23.23168,0,2016-03-15,3.28,334.66
2016,9.43277,1.41526,0,2016-12-24,3.31,344.33
2016,5.77535,-72.87959,2,2016-03-03,1.62,311.2
2016,-17.23687,46.30309,0,2016-04-05,2.76,333.85
2016,-23.03989,44.07238,0,2016-09-29,4.06,335.8
2016,-12.25772,-45.29145,0,2016-09-20,132.42,349.91
2016,30.92803,76.09123,0,2016-11-05,4.2,332.45
2016,8.77390,21.92379,0,2016-11-27,10.76,347.13
2016,2.24583,30.70961,0,2016-01-30,6.18,338.13
2016,5.14783,27.59241,0,2016-02-02,2.56,333.98
2016,-9.04735,34.00642,0,2016-08-03,16.86,367
2016,8.81661,2.04382,0,2016-12-26,9.12,341.51
2016,-14.71449,33.29373,0,2016-09-09,0.69,304.16
2016,-2.47774,25.22497,0,2016-10-25,6.23,336.89
2016,38.56316,112.96598,0,2016-02-08,3.12,326.44
2016,8.61575,126.03880,0,2016-07-24,3.8,344.52
2016,-24.81853,30.11823,2,2016-02-16,7.12,367
2016,57.54926,105.85658,0,2016-09-13,1.97,305.31
2016,2.76452,18.73510,0,2016-02-09,7.25,333.81
2016,5.95700,11.92119,0,2016-11-26,12.16,340.81
2016,11.72084,5.89004,0,2016-01-21,3.22,337.82
2016,-15.52234,23.09196,0,2016-10-11,4.31,339.04
2016,-13.18310,39.74701,0,2016-08-15,9.45,348.94
2016,55.28226,113.59566,0,2016-06-01,5.29,367
2016,52.01720,83.67155,0,2016-04-17,11.91,335.48
2016,37.63340,31.92703,0,2016-10-05,3.12,336.63
2016,19.44883,83.15762,0,2016-03-22,11.72,367
2016,-33.85795,146.33154,0,2016-03-23,25.19,347.5
2016,13.18285,-87.18760,0,2016-04-09,8.33,344.36
2016,63.43211,98.77538,0,2016-07-23,2.99,327.66
2016,-9.47502,28.90607,0,2016-08-04,1.32,307.6
2016,-14.57504,30.67958,0,2016-06-30,15.24,335.29
