year,latitude,longitude,type,acq_date,frp,brightness
2015,-15.53431,37.83447,0,2015-09-19,37.79,346.96
2015,29.68453,-89.97350,2,2015-10-08,1.75,309.84
2015,-10.33586,18.11949,0,2015-07-28,4.39,343.78
2015,9.32913,29.24146,0,2015-02-13,2.16,342.81
2015,-13.24765,136.03937,0,2015-08-31,3.73,337.68
2015,3.98709,7.28992,3,2015-09-02,5.56,318.45
2015,-21.60531,33.81207,0,2015-03-25,4.76,332.85
2015,-19.92429,134.41260,0,2015-11-11,4.34,332
2015,46.10501,-117.63567,0,2015-09-27,1.88,337.28
2015,24.03752,103.60646,0,2015-02-28,6.46,335.94
2015,-26.05877,29.18850,0,2015-09-26,1.05,301.47
2015,-2.36553,105.00012,0,2015-08-18,3.09,330.33
2015,-4.40468,18.34971,0,2015-08-12,7.15,367
2015,-19.20063,44.36546,0,2015-12-09,3.97,341.09
2015,19.03809,-88.13158,0,2015-03-17,3.99,333.26
2015,-15.99514,21.25522,0,2015-05-12,6.34,335.23
2015,-12.03229,29.90994,0,2015-10-19,17.17,350.76
2015,52.71220,108.44397,0,2015-08-09,13.58,352.65
2015,47.09239,37.60313,2,2015-02-23,8.74,337.81
2015,35.85329,38.13351,0,2015-06-14,4.26,335.16
2015,20.29405,101.31016,0,2015-04-03,29.04,327.87
2015,8.20255,27.55454,0,2015-01-29,2.56,332.22
2015,-11.07960,-54.22415,0,2015-09-10,1.24,302.43
2015,10.05735,-64.85890,2,2015-11-10,3.25,313.3
2015,17.93921,-96.82754,0,2015-04-16,6.47,335.3
2015,-34.78362,116.57015,0,2015-02-07,5.02,338.51
2015,-6.20002,19.03283,0,2015-08-08,192.49,367
2015,30.73728,27.19044,0,2015-09-26,1.03,302.29
2015,-37.64672,148.20007,0,2015-04-02,0.89,301.98
2015,22.04933,88.12272,2,2015-01-21,0.91,299.45
2015,39.72410,117.02761,0,2015-07-01,4.12,331.88
2015,4.98856,18.00063,0,2015-11-19,3.4,332.19
2015,-19.00540,129.00938,0,2015-09-07,6,345.79
2015,-7.69656,16.61634,0,2015-06-30,18.22,367
2015,-18.59024,35.22527,0,2015-10-04,5.49,334.6
2015,16.19888,-95.16866,2,2015-09-27,4.48,326.76
2015,8.87501,-2.53286,0,2015-11-30,14.55,340.97
2015,-1.91464,113.63541,0,2015-09-23,3.73,339.06
2015,10.08520,13.85201,0,2015-04-02,4.92,342.29
2015,-12.15721,21.32101,0,2015-06-25,4.13,339.92
2015,14.30673,120.81306,0,2015-03-18,11.34,351.7
2015,-8.55937,25.14137,0,2015-08-10,22.32,343.43
2015,-8.41144,19.07889,0,2015-07-31,9.53,344.12
2015,21.71630,80.47876,0,2015-04-27,2.44,332.27
2015,-15.55281,14.57456,0,2015-09-17,24.39,367
2015,22.77111,97.96172,0,2015-03-22,4.5,335.22
2015,-12.80240,20.85471,0,2015-09-17,12.83,367
2015,17.21260,96.08526,0,2015-04-09,4.65,338.14
2015,-4.42857,20.68947,0,2015-09-05,2.54,334.34
2015,-13.16253,27.57720,0,2015-08-04,12.32,349.46
2015,31.14456,112.18912,2,2015-08-08,1.54,310.87
2015,-16.73161,-70.71085,0,2015-01-16,5.97,341.72
2015,59.61343,-110.39860,0,2015-06-30,3.34,324.57
2015,-16.64265,18.23411,0,2015-06-03,4.85,347.81
2015,17.02516,95.16323,0,2015-03-19,3.08,341.16
2015,10.17632,-9.85666,0,2015-01-24,5.04,337.76
2015,3.02181,21.43962,0,2015-06-18,6.77,332.2
2015,-4.12839,-46.25689,0,2015-10-29,4.51,338.74
2015,-7.60942,25.61558,0,2015-08-22,27.14,367
2015,12.66648,-2.56424,0,2015-01-06,5.73,295.8
2015,-15.21780,37.69943,0,2015-10-13,5.52,356.24
2015,-5.71396,-48.40160,0,2015-12-10,58.29,350.81
2015,-6.85531,-50.89579,0,2015-09-03,59.75,367
2015,-15.27104,134.37915,0,2015-06-29,3.97,341.98
2015,-8.94408,30.59390,0,2015-09-18,9.68,341.11
2015,30.55753,47.34077,2,2015-02-22,1.17,304.31
2015,11.45554,14.10150,0,2015-11-20,3.45,336.88
2015,-13.66538,130.01930,0,2015-06-04,0.56,297.58
2015,52.76773,44.11721,0,2015-09-25,1.62,316.77
2015,-4.68459,18.15823,0,2015-08-03,5.81,338.85
2015,-6.70154,23.38966,0,2015-08-26,2.2,334.73
2015,10.12372,-10.76415,0,2015-01-11,2.29,330.09
2015,-4.35726,-47.26577,0,2015-11-13,5.94,351.65
2015,47.02206,124.97216,0,2015-04-01,1.93,334.29
2015,7.34198,-67.26282,0,2015-03-09,3.97,333.45
2015,54.71119,11.31846,0,2015-08-04,4.42,325
2015,3.47770,20.40246,0,2015-01-13,3.47,332.89
2015,-10.79643,26.97346,0,2015-10-23,11.41,348.71
2015,11.90207,21.25276,0,2015-11-09,4.33,344.27
2015,-8.90127,-49.31474,0,2015-08-22,5.45,350.25
2015,-0.76095,36.73698,0,2015-03-14,1.72,301.12
2015,7.60284,33.46495,0,2015-12-26,0.4,301.36
2015,9.80024,20.34913,0,2015-12-10,8.32,337.68
2015,-14.50238,-61.52554,0,2015-11-22,1.78,312.32
2015,-9.91434,34.61259,0,2015-10-18,14.19,367
2015,-24.86679,44.53653,0,2015-11-09,8.43,332.13
2015,35.81011,-0.25395,2,2015-02-10,8.13,352.48
2015,-0.94882,23.88210,0,2015-05-13,6.62,351.9
2015,-6.31617,-42.82686,0,2015-09-02,5.09,349.68
2015,4.85227,14.37179,0,2015-02-06,2.13,331.92
2015,-15.00235,29.73746,0,2015-09-02,17.59,354.57
2015,3.65303,31.68527,0,2015-01-21,0.76,298.12
2015,-15.34240,126.75342,0,2015-11-15,8.29,337.71
2015,-6.09117,30.90043,0,2015-09-23,22.15,347.92
2015,41.13540,122.99985,2,2015-12-17,1.63,299.48
2015,-22.07755,-60.39555,0,2015-12-08,1.78,319.86
2015,-10.75611,-60.74844,0,2015-08-15,23.45,367
2015,12.70055,104.60905,0,2015-04-02,4.57,336.3
2015,45.83124,74.76807,0,2015-10-06,27.27,367
2015,-26.65853,27.81058,3,2015-05-16,1.92,325.49
2015,3.53347,29.80634,0,2015-02-23,39.29,345.48
2015,33.86501,51.69226,2,2015-07-15,1.65,311.15
2015,-12.11840,134.76193,0,2015-09-07,5.88,342.77
2015,-16.45347,27.73135,0,2015-09-17,15.83,341.97
2015,12.29691,106.16638,0,2015-01-22,0.73,308.81
2015,-11.71601,31.86441,0,2015-10-10,4.58,323.15
2015,65.25906,-152.15952,0,2015-06-23,4.4,339.15
2015,15.83987,98.69627,0,2015-03-15,5.71,334.13
2015,10.54407,9.45129,0,2015-01-02,1.98,305.19
2015,-12.66304,17.29149,0,2015-10-07,9.32,340.17
2015,-8.94106,-49.35764,0,2015-09-23,2.49,334
2015,51.10508,18.93980,2,2015-04-11,2.5,327.71
2015,-12.53556,23.88697,0,2015-06-26,5.3,333.82
2015,-13.00408,23.45517,0,2015-08-11,11.5,351.04
2015,7.40302,32.62117,0,2015-01-24,4.76,335.16
2015,-15.84794,26.10143,0,2015-08-01,37,332.29
2015,-12.65250,-54.06200,0,2015-11-16,57.43,341.42
2015,61.81120,77.23351,0,2015-09-06,40.41,367
2015,-8.27938,27.21815,0,2015-07-15,5.58,337.39
2015,10.08141,19.68025,0,2015-12-19,6.25,335.17
2015,10.11241,30.52831,0,2015-11-13,22.68,353.07
2015,-16.31213,32.71172,0,2015-07-18,4.19,336.58
2015,18.43929,94.83564,0,2015-03-13,1.54,304.87
2015,-13.62405,18.87438,0,2015-07-24,2.8,337
2015,59.62578,-120.03997,0,2015-06-25,110.65,279.59
2015,-5.95234,27.94569,0,2015-06-21,3.7,334.17
2015,-8.31742,23.68763,0,2015-06-11,19.91,344.63
2015,-0.83448,102.06898,0,2015-08-30,3.08,330.53
2015,-15.87830,36.70603,0,2015-10-07,4.5,330.74
2015,-2.73602,110.81484,0,2015-10-20,7.45,345.3
2015,-33.81577,21.89601,0,2015-02-11,4.26,336.7
2015,55.22345,90.85062,0,2015-05-14,3.09,341.49
2015,11.14228,0.97226,0,2015-11-12,38.84,367
2015,4.88944,32.75054,0,2015-08-27,2.48,337.79
2015,-13.37031,-49.51601,0,2015-10-09,9.62,344.08
2015,3.04125,19.81921,0,2015-03-06,5.67,333.09
2015,49.83993,29.57768,0,2015-03-09,2.89,329.09
2015,21.51996,97.29967,0,2015-04-01,14.4,367
2015,-6.77100,17.81072,0,2015-06-30,9.48,367
2015,-7.24744,-59.70427,0,2015-09-20,6.71,331.85
2015,15.72773,100.81310,0,2015-03-10,3.46,333.17
2015,-9.60010,23.57961,0,2015-06-15,11.21,356.18
2015,-6.34274,32.09404,0,2015-08-21,2.78,344.02
2015,14.47251,102.19725,0,2015-02-11,4.32,336.58
2015,-8.46733,38.83409,0,2015-08-23,3.7,344.5
2015,-3.26595,-54.40536,0,2015-12-30,3.47,311.28
2015,-1.82113,-60.06382,0,2015-10-09,2.24,337.19
2015,-2.56089,-57.99023,0,2015-09-21,34.99,339.36
2015,51.29906,113.24796,0,2015-04-29,12.05,367
2015,45.77646,6.39369,0,2015-11-17,0.95,301.14
2015,41.26794,31.42414,2,2015-01-17,0.97,298.63
2015,21.35325,-78.42284,0,2015-01-22,3.2,351.31
2015,44.29001,41.06501,0,2015-03-06,5.73,332.31
2015,8.23532,-8.00673,0,2015-04-25,3.65,333.28
2015,34.71407,134.82037,3,2015-01-03,4.17,329.34
2015,-20.10249,34.58612,0,2015-05-17,5.75,343.48
2015,-16.05878,37.57516,0,2015-08-29,3.44,336.54
2015,65.92657,-147.38686,0,2015-06-24,4.5,339.13
2015,22.14944,-78.34061,0,2015-06-29,19.07,350.04
2015,53.31993,107.06910,0,2015-08-08,19.63,304.07
2015,-4.49259,-59.82408,0,2015-08-18,3.71,330.48
2015,20.73366,99.32034,0,2015-03-06,15.89,367
2015,-5.11307,23.48589,0,2015-08-15,30.19,339.35
2015,28.49387,49.70570,3,2015-01-12,2.77,303.21
2015,-16.76886,143.27542,0,2015-10-24,5.59,330.14
2015,-7.81297,-44.27990,0,2015-08-15,4.78,367
2015,13.82001,-9.28553,0,2015-11-10,6.1,342.28
2015,-10.97372,26.83956,0,2015-06-29,11.1,352.24
2015,63.42008,-157.51451,0,2015-06-25,6.71,343.7
2015,7.38272,21.09254,0,2015-01-17,5.84,367
2015,-12.30483,17.40418,0,2015-07-28,3.99,343.74
2015,-18.39787,35.26836,0,2015-09-17,4.17,339.86
2015,-10.10634,18.30089,0,2015-07-08,13.86,350.23
2015,-12.13783,30.58190,0,2015-08-25,18.8,367
2015,-10.77847,21.83272,0,2015-06-13,8.89,339.53
2015,-13.74665,39.52303,0,2015-08-27,12.06,346.04
2015,30.37120,79.45482,0,2015-02-10,7.99,325.75
2015,-21.17822,148.16055,0,2015-12-05,1.23,304.11
2015,14.00749,-86.79250,0,2015-03-21,4.64,337.46
2015,-11.45881,32.55862,0,2015-08-25,0.79,300.81
2015,43.58787,-105.30179,0,2015-08-08,2.77,297.63
2015,-1.18992,-55.73205,0,2015-10-18,9.63,347.95
2015,8.41068,21.75843,0,2015-02-07,1.45,311.15
2015,7.04993,33.35715,0,2015-12-28,2.87,335.79
2015,6.39961,36.48696,0,2015-02-11,6.76,342.56
2015,11.19046,-15.38451,0,2015-02-04,4.93,330.19
2015,39.75389,117.62860,0,2015-09-06,2.77,343
2015,-9.11879,22.66491,0,2015-07-27,46.21,367
2015,-21.59055,34.47728,0,2015-09-15,9.31,340.36
2015,6.47823,17.17150,0,2015-01-21,3.61,335.23
2015,-2.45338,114.31135,0,2015-10-22,2.77,311.8
2015,-7.04726,139.29057,0,2015-10-05,5.31,351.59
2015,-11.78038,132.73070,0,2015-08-27,94.61,367
2015,-13.05129,30.82735,0,2015-09-12,3.21,338.18
2015,31.35170,47.85765,2,2015-05-20,7.73,367
2015,5.98099,6.11401,0,2015-04-04,7.28,339.14
2015,50.57293,32.81287,0,2015-03-20,4.63,334.69
2015,-0.15223,101.84071,0,2015-08-31,5.51,335.13
2015,-3.06790,115.06926,0,2015-09-10,6.67,345.44
2015,-6.94869,-50.39864,0,2015-09-21,20.3,345.05
2015,10.91411,21.87445,0,2015-01-27,0.64,303.47
2015,6.88179,-65.95871,0,2015-05-10,6.78,338.28
2015,-16.40288,126.45110,0,2015-05-08,8.49,338.33
2015,11.46363,-11.07055,0,2015-01-01,6.18,347.98
2015,-10.78383,24.04201,0,2015-08-01,6.19,347.27
2015,63.14293,77.78284,0,2015-05-25,6.87,367
2015,-12.71402,-47.26533,0,2015-09-17,24.94,352.88
2015,49.82718,53.10828,0,2015-06-20,14.25,367
2015,-3.72072,16.55249,0,2015-10-16,3.56,333.59
2015,-21.75308,47.04248,0,2015-10-06,4.92,344.06
2015,33.67318,-83.34333,0,2015-02-07,8.56,345.74
2015,51.06576,118.83138,0,2015-02-14,13.1,325.06
2015,18.25875,102.85643,0,2015-03-31,4.57,336.1
2015,-19.90384,45.93605,0,2015-10-16,20.31,346.48
2015,26.68316,50.10861,2,2015-06-13,3.41,334.26
2015,-19.79899,48.28901,0,2015-10-25,10.29,367
2015,-3.53277,104.70998,0,2015-08-30,4.19,314.1
2015,45.49166,122.57137,0,2015-11-10,3.08,330.57
2015,4.75072,26.95068,0,2015-01-03,40.36,333.5
2015,-10.35254,-55.41560,0,2015-10-03,3.7,334.67
2015,-4.90519,15.68256,0,2015-09-13,2.23,312.01
2015,-16.00114,126.12063,0,2015-05-19,5.34,335.7
2015,-20.77618,34.35627,0,2015-08-10,1.39,334.56
2015,56.93159,66.35431,0,2015-05-04,7.69,332.35
2015,23.93766,78.00968,0,2015-04-21,18.78,352.15
2015,20.74016,101.86520,0,2015-04-05,141.21,338.22
2015,-9.82766,-36.15857,0,2015-01-12,3.12,319.52
2015,5.70752,14.69254,0,2015-12-14,7.09,336.9
2015,6.65525,12.40003,0,2015-03-01,7.33,342.77
2015,-12.84594,-69.72257,0,2015-09-06,29.42,351.28
2015,53.26554,109.87736,0,2015-08-23,4.92,312.1
2015,53.73951,22.67601,3,2015-04-27,2.45,313.23
2015,-15.60916,27.94654,0,2015-07-27,7.78,367
2015,-11.55783,22.19863,0,2015-08-12,4.38,331.43
2015,-10.91919,17.79228,0,2015-07-16,40.26,354.09
2015,47.84779,124.14515,0,2015-11-01,3.13,327.13
2015,7.18800,33.93767,0,2015-02-01,4.68,337.82
2015,28.61946,7.70973,2,2015-08-20,1.38,304.73
2015,-3.39388,24.43156,0,2015-06-17,3.88,332.53
2015,-0.60879,14.37608,0,2015-07-07,3.44,341.58
2015,-14.91228,144.05713,0,2015-05-07,5.79,333.33
2015,46.68733,28.63858,0,2015-07-27,3.43,330.41
2015,-3.40586,111.96056,0,2015-11-12,2.25,317.98
2015,-10.88033,31.81386,0,2015-09-20,10.93,346.91
2015,6.59124,21.20644,0,2015-12-22,22.09,348.4
2015,65.05803,-127.30275,0,2015-05-25,94.92,351.09
2015,-13.06255,30.44908,0,2015-08-16,2.18,343.61
2015,25.37067,94.45415,0,2015-02-26,2.43,335.5
2015,9.55396,20.25842,0,2015-11-25,45.97,343.87
2015,51.08510,24.47751,0,2015-02-22,3.39,325.37
2015,-16.64520,35.64228,0,2015-09-18,7.55,340.75
2015,6.27391,18.86928,0,2015-01-30,10.46,333.18
2015,9.40440,22.56012,0,2015-11-28,9.01,367
2015,-13.45250,19.88473,0,2015-08-26,5.02,340.25
2015,-10.74636,17.04568,0,2015-08-02,11.76,347.77
2015,25.87237,91.26826,0,2015-05-05,15.95,351.16
2015,-25.54331,31.88979,0,2015-11-12,31.45,341.65
2015,55.27651,111.31931,0,2015-07-29,9.43,345.32
2015,54.50578,111.10854,0,2015-07-27,16.24,349.17
2015,8.17340,33.40208,0,2015-04-05,9.62,345.46
2015,-6.03813,37.40469,0,2015-10-20,23.02,336.04
2015,61.63362,77.56777,0,2015-05-04,1.73,315.28
2015,-10.84022,15.79806,0,2015-08-02,3.88,342.12
2015,-3.14287,-47.78065,0,2015-12-02,5.21,337.9
2015,47.78778,-102.94334,0,2015-07-10,0.19,300.22
2015,16.78942,-90.00402,0,2015-05-14,8.38,338.21
2015,-2.81723,105.65316,0,2015-10-09,3.99,313.04
2015,-19.47507,44.72613,0,2015-12-06,12.45,344.21
2015,-12.99855,-62.17536,0,2015-11-15,1.01,297.05
2015,23.80917,84.68285,0,2015-04-02,0.91,340.65
2015,52.10871,112.82930,0,2015-04-14,28.53,356.44
2015,19.01378,-103.18455,0,2015-06-18,4.53,336.36
2015,-2.80502,105.47023,0,2015-10-21,14.71,328.38
2015,-5.60125,22.15184,0,2015-09-05,2.08,331.77
2015,-16.87135,33.02693,0,2015-10-07,34.54,351.27
2015,7.29136,-8.42880,0,2015-04-18,11.18,335.8
2015,9.31129,29.21823,0,2015-01-29,20.85,367
2015,5.92925,20.77273,0,2015-12-26,2.21,331.75
2015,47.75735,46.58892,0,2015-07-15,25.61,353.55
2015,-2.55626,121.08678,0,2015-09-30,6.01,342.27
2015,-0.63853,123.18459,0,2015-10-16,23.24,367
2015,7.81495,21.76292,0,2015-12-26,12.51,347.42
2015,-25.43569,150.62334,0,2015-04-11,1.73,301.91
2015,8.34206,-6.36204,0,2015-02-02,6.79,331.2
2015,-13.43276,29.12107,0,2015-09-10,4.74,342.91
2015,16.65137,105.33689,0,2015-02-17,1.71,332.24
2015,2.47082,19.30257,0,2015-02-15,3.23,333.75
2015,7.19504,16.45115,0,2015-12-29,7.7,352.91
2015,14.53179,-10.01913,0,2015-11-05,10.07,351.32
2015,28.57838,7.65581,2,2015-10-31,3.04,340.5
2015,-3.21346,-45.73812,0,2015-10-25,0.8,302.09
2015,-12.91796,30.38988,0,2015-09-16,5.54,341.57
2015,-12.00129,27.52659,0,2015-07-27,5.48,355.89
2015,30.31872,47.34300,2,2015-07-14,0.84,367
2015,-4.77902,12.00805,0,2015-09-13,5.51,344.41
2015,-6.93920,-60.10061,0,2015-10-17,5.91,340.37
2015,45.86564,122.58891,0,2015-04-17,1.72,332.55
2015,13.28081,105.21005,0,2015-03-15,1.08,308.13
2015,21.37778,56.71996,2,2015-12-08,0.37,299.97
2015,12.70840,34.94932,0,2015-12-23,10.23,347.87
2015,-7.73809,24.88624,0,2015-08-12,80.07,354.43
2015,12.16185,106.51215,0,2015-03-23,2.02,304.56
2015,4.73694,18.16426,0,2015-02-03,3.19,336.05
2015,31.35759,45.96592,2,2015-11-11,15.72,343.68
2015,11.30087,26.28581,0,2015-03-08,19.36,347.37
2015,7.02253,5.14490,0,2015-12-24,5.23,339.08
2015,-2.66686,111.60576,0,2015-09-08,3.86,342.48
2015,4.77804,16.15393,0,2015-12-24,2.32,340.25
2015,-10.45666,33.66369,0,2015-10-21,12.48,353.68
2015,-19.86121,131.97487,0,2015-10-16,1.9,306.88
2015,-12.12186,37.74794,0,2015-09-15,5.64,339.37
2015,6.63754,31.13754,0,2015-10-10,8.38,341.11
2015,15.87111,107.07016,0,2015-04-05,7.81,343.23
2015,10.80167,6.51388,0,2015-01-04,0.72,300.06
2015,37.87238,40.97045,0,2015-09-23,7.45,346.37
2015,-15.80339,17.73760,0,2015-09-10,7.07,336.04
2015,8.43583,33.88316,0,2015-02-20,1.65,308.33
2015,-12.78438,35.90190,0,2015-10-09,6.63,337.13
2015,-36.24954,145.40068,0,2015-04-13,5.86,341.29
2015,-9.08814,-45.22110,0,2015-09-10,1.61,304.18
2015,-10.21940,31.95963,0,2015-08-20,72.94,367
2015,55.76882,33.97853,0,2015-04-10,6.45,333.28
2015,-26.65432,27.81314,3,2015-11-16,3.6,317.1
2015,54.61595,111.27068,0,2015-08-22,2.06,314.31
2015,-34.06872,-57.21255,0,2015-09-05,6.49,367
2015,-14.94029,130.60202,0,2015-05-05,5.47,343.6
2015,-15.28650,40.15425,0,2015-10-15,5.02,339.9
2015,-7.73386,36.62597,0,2015-10-03,5.29,334.6
2015,30.35033,48.27734,2,2015-07-19,4.26,311.1
2015,17.13858,101.47997,0,2015-04-19,6.56,333.32
2015,16.06969,98.94101,0,2015-03-19,5.38,342.2
2015,7.02216,-0.32212,0,2015-01-16,4.85,337.19
2015,-12.47406,26.58918,0,2015-08-08,15.76,367
2015,-1.99075,16.05218,0,2015-01-13,4.52,333.76
2015,21.99635,103.28266,0,2015-03-08,5.16,334.59
2015,67.79790,83.54448,2,2015-01-06,5.7,355.96
2015,-17.39046,-61.74710,0,2015-10-23,2.7,316.42
2015,-16.22808,23.00774,0,2015-05-29,12.15,367
2015,48.36798,-119.00999,0,2015-08-14,5.83,301.41
2015,-2.88567,111.01964,0,2015-11-09,4.64,322.39
2015,-25.19189,45.27058,0,2015-10-29,8.39,367
2015,9.55946,-8.85964,0,2015-03-03,0.66,299.87
2015,-14.60735,21.14566,0,2015-09-23,6.03,332.82
2015,-9.08486,25.88412,0,2015-07-31,4.5,334.92
2015,5.44704,29.95994,0,2015-12-12,3.67,337.46
2015,54.65851,44.82811,0,2015-04-12,1.9,302.08
2015,-6.39914,31.54526,0,2015-08-16,3.4,334.37
2015,-19.10547,128.99982,0,2015-09-30,4.77,341.17
2015,52.23219,54.10827,2,2015-06-25,2.76,311.62
2015,-10.88106,26.03026,0,2015-08-02,1.62,316.76
2015,-3.26800,17.73205,0,2015-08-26,22.57,342.24
2015,9.89962,22.18467,0,2015-11-24,5.31,334.39
2015,-20.38092,-58.73122,0,2015-11-14,32.07,367
2015,-5.00491,-45.53993,0,2015-09-29,15.33,333.29
2015,-9.58846,30.18569,0,2015-09-11,14.39,344.5
2015,-25.09672,-56.63025,0,2015-10-15,7.54,334.9
2015,0.41742,24.04180,0,2015-04-06,6.94,326.63
2015,-11.12920,-43.69108,0,2015-10-18,3.11,326.81
2015,-13.92180,132.08553,0,2015-04-21,13.99,338.67
2015,-13.69536,47.89093,0,2015-11-10,4.69,334.01
2015,6.40038,35.29763,0,2015-10-09,13.38,352.38
2015,-24.83828,46.83913,0,2015-09-17,1.85,332.13
2015,-13.83056,31.23197,0,2015-07-31,0.36,301.46
2015,15.44896,100.67808,0,2015-03-14,10.69,346.4
2015,-13.42991,22.94761,0,2015-08-18,18.14,348.24
2015,-5.72935,22.57348,0,2015-08-20,5.49,337.41
2015,-8.45321,-70.19123,0,2015-08-23,6.51,349.81
2015,51.63754,115.41933,0,2015-03-18,8.23,344.56
2015,-3.42637,121.97936,0,2015-10-12,2.98,336.4
2015,-42.32859,-71.75482,0,2015-02-27,210.38,367
2015,-0.56662,116.31789,0,2015-09-13,6.19,331.61
2015,12.11250,77.68335,0,2015-02-10,3.55,337.84
2015,-16.64160,46.95781,0,2015-07-26,6.78,341.26
2015,5.37275,24.23188,0,2015-02-06,63.22,340.37
2015,-7.72914,15.23738,0,2015-07-27,8.37,342.74
2015,-8.40804,17.23280,0,2015-08-07,5.99,334.77
2015,-17.74230,31.53201,0,2015-11-27,4.66,316.78
2015,-18.72924,35.94957,0,2015-12-10,12.86,352.18
2015,-12.38945,-49.55649,0,2015-10-17,0.41,298.62
2015,-3.31302,112.53074,0,2015-08-20,6.8,350.3
2015,7.45169,27.26327,0,2015-12-31,6.08,342.87
2015,10.88315,-9.61199,0,2015-01-06,0.54,301
2015,-23.79639,46.97846,0,2015-10-08,2.52,333.6
2015,-5.07545,26.05274,0,2015-05-29,9.18,337.96
2015,-5.13248,14.04233,0,2015-01-11,9.21,336.59
2015,-17.39446,26.34297,0,2015-09-19,0.86,307.32
2015,8.24871,1.21268,0,2015-12-03,0.47,300.11
2015,31.51114,39.62843,0,2015-03-06,3.36,325.61
2015,-8.73314,30.33707,0,2015-08-06,2.59,331.78
2015,13.95165,107.31674,0,2015-03-08,2.74,316.92
2015,-9.29464,-62.38872,0,2015-09-15,1.79,309.43
2015,-30.63544,147.52521,0,2015-03-02,1.61,308.87
2015,10.74892,4.76612,0,2015-01-04,6.18,334.53
2015,9.92143,-0.72111,0,2015-12-31,7.03,348.04
2015,35.97863,43.77139,2,2015-10-17,2.19,312.4
2015,-18.52902,35.61641,0,2015-06-04,3.04,336.68
2015,8.86638,-9.14531,0,2015-03-08,7.38,333.34
2015,13.43844,-14.39592,0,2015-03-18,8.69,349.52
2015,-8.58618,25.51058,0,2015-08-09,1.86,306.25
2015,-10.27388,22.86379,0,2015-08-11,11.23,332.75
2015,-17.39357,32.68261,0,2015-12-11,7.26,353.52
2015,-14.36121,29.23495,0,2015-09-16,2.87,340.28
2015,-24.77011,147.82108,0,2015-05-20,6.75,340.1
2015,0.86327,35.26300,0,2015-03-17,6.04,340.51
2015,-7.06577,15.88022,0,2015-09-10,24.25,343.49
2015,-27.27029,-61.18395,0,2015-07-30,19.55,350.83
2015,-29.55334,-62.85789,0,2015-08-29,1.86,330.91
