year,latitude,longitude,type,acq_date,frp,brightness
2012,35.02671,136.86409,2,2012-01-26,2.72,311.52
2012,-6.44211,-44.26332,0,2012-09-17,4.96,332.54
2012,7.98510,26.31324,0,2012-12-15,0.66,301.09
2012,3.34645,33.28900,0,2012-02-06,30.88,334.68
2012,8.84738,14.22108,0,2012-02-26,2.91,336.65
2012,17.65232,97.76192,0,2012-03-18,12.05,348.88
2012,-9.84661,20.92560,0,2012-09-03,30.32,367
2012,8.85843,-11.50496,0,2012-04-04,1.03,330.39
2012,-6.89477,-39.31003,0,2012-10-09,1.2,304
2012,-10.81014,-50.82693,0,2012-09-09,17.59,367
2012,-18.96129,22.17863,0,2012-09-06,13.97,347.39
2012,21.35631,-78.50700,0,2012-04-13,17.48,351.36
2012,44.75588,42.25492,0,2012-04-05,92.26,367
2012,-3.27399,15.68789,0,2012-05-04,2.54,334.37
2012,6.14205,23.40675,0,2012-02-25,11.95,345.11
2012,27.35459,83.12894,0,2012-04-26,0.88,302.71
2012,-16.54445,20.61169,0,2012-08-30,2.02,308.17
2012,12.19732,103.28061,0,2012-11-11,2.58,337.01
2012,9.67379,-13.11744,0,2012-04-19,1.06,333.33
2012,-18.60729,136.73380,0,2012-10-15,18.39,353.86
2012,-9.01907,26.45042,0,2012-06-16,5.9,348.92
2012,-3.91967,26.71750,0,2012-08-23,12.47,345.58
2012,-15.89092,47.54224,0,2012-06-13,10.58,344.63
2012,2.30756,33.69705,0,2012-02-01,7.55,338.66
2012,-16.79662,36.36969,0,2012-08-21,8.91,330.64
2012,62.89306,80.35909,0,2012-06-24,6.98,339.37
2012,51.36487,10.48074,2,2012-04-17,0.76,300.42
2012,3.79466,32.89381,0,2012-01-29,8.48,348.35
2012,0.16939,101.45817,0,2012-09-18,1.95,300.94
2012,-19.55654,143.52885,0,2012-10-19,1.7,304.64
2012,-7.76054,27.61481,0,2012-06-17,1.94,322.66
2012,-15.26578,17.71098,0,2012-07-03,4.76,343.02
2012,-8.46918,16.75275,0,2012-06-08,5.87,341.73
2012,-8.14566,27.27671,0,2012-07-03,2.77,316.7
2012,62.83566,77.09640,0,2012-06-24,1.18,305.92
2012,-26.97840,129.25430,0,2012-09-30,19.69,344.93
2012,-7.75548,-45.48390,0,2012-08-28,26.36,353.88
2012,35.02740,136.86397,2,2012-10-16,3.21,326.39
2012,-1.30851,-53.77650,0,2012-11-19,14.47,337.36
2012,1.09581,-52.47358,0,2012-11-05,5.03,329.54
2012,-9.22808,17.86549,0,2012-06-24,2.56,331.86
2012,-5.85714,143.98289,0,2012-10-13,3.04,331.73
2012,-10.95551,38.65828,0,2012-07-13,10.61,346.47
2012,6.11228,20.77748,0,2012-12-29,2.55,341.36
2012,10.65286,18.45481,0,2012-11-15,2.15,340.6
2012,-5.58794,-46.89036,0,2012-10-26,23.7,351.12
2012,56.47138,127.68476,0,2012-06-13,5.21,347.69
2012,11.19504,-14.55549,0,2012-04-19,4.41,341.39
2012,10.02639,2.03869,0,2012-12-15,25.99,367
2012,-25.22127,127.14545,0,2012-11-16,18.01,346.2
2012,8.24602,17.83497,0,2012-01-22,5.97,340.53
2012,-25.23195,123.75629,0,2012-10-19,2.31,312.08
2012,9.59342,11.78569,0,2012-01-20,4.81,345.06
2012,3.05847,40.16555,0,2012-03-26,1.38,318.29
2012,-5.16752,20.28675,0,2012-09-11,93.36,348.85
2012,-5.11080,27.17342,0,2012-08-21,5.94,334.73
2012,-6.08334,17.07369,0,2012-08-07,22,335.87
2012,-22.10638,149.33525,0,2012-12-11,4.84,345.95
2012,12.46979,36.67774,0,2012-05-03,11.8,367
2012,24.75820,113.82780,0,2012-09-30,10.54,367
2012,10.41545,21.67349,0,2012-11-26,11.59,349.57
2012,33.01445,-81.11428,0,2012-12-22,23.75,354.82
2012,-15.23859,-53.89763,0,2012-08-15,13.64,343.82
